AREA,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL
Bihar,2001,1,0.5,3,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0,1247
Bihar,2002,13.4,11.3,2.2,25,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8
Bihar,2003,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142,0.2,3,1353.9
Bihar,2004,22.7,2.1,2.2,32,72.7,246.8,418.4,175.9,115.3,56.4,3.1,0,1147.8
Bihar,2005,13.9,14.3,12.1,7.7,28.6,82.5,300,309.1,105.1,34.3,0,0.2,907.8
Bihar,2006,0.1,0,1.9,19.2,73.2,200,290.7,160.4,285.2,17.6,2.9,1.6,1052.8
Bihar,2007,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309,39.6,9.1,7.5,1600.2
Bihar,2008,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0,1197.7
Bihar,2009,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3
Bihar,2010,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5,2.1,629.2
Bihar,2011,4.2,7.7,9.2,23.9,74.5,211,241.1,278.7,234.1,10,2,0.9,1097.1
Bihar,2012,18.1,2.7,7.3,20.4,18.8,96.2,354,240.4,233.8,34.3,6.4,0,1032.4
Bihar,2013,5.1,22.6,0.6,32.3,89.5,183.3,182,213.6,143.3,197.1,0.4,0,1069.9
Bihar,2014,17,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0,1.2,1061
Bihar,2015,12.8,1.8,27.2,38.7,39.5,122.1,231.5,287,101.7,10.4,0,0,872.7
Bihar,2016,9.3,0.6,5.6,3.9,84,128.7,356.4,150.8,357.9,60.8,0,0,1158
Bihar,2017,0.7,0,22.8,21.8,79.7,84.6,379.9,342.8,129.6,50.1,0,0,1112
Uttar Pradesh,1961,34.6,29.35,0.05,1.85,7.1,83.05,293.8,437.25,134.15,172.45,1.25,11.2,1206.3
Uttar Pradesh,1962,31.3,17.8,12.15,2.8,2.7,63.8,223.75,333.05,240,1.2,0.8,5.75,935.1
Uttar Pradesh,1963,14.2,3.7,7.6,6.05,14.55,85.4,243.1,350.65,212.8,12.6,9.45,3,963
Uttar Pradesh,1964,1.95,3.7,1.05,2.15,31.8,60.85,407.5,213.3,276.6,9.95,0.5,10.05,1019.3
Uttar Pradesh,1965,5.05,5.55,10.25,20.2,6.65,12.55,209.95,216.5,155.05,36.6,0.25,0.95,679.5
Uttar Pradesh,1966,9.75,10.9,0.5,0.1,14.45,164.5,147.9,315.4,36.2,12.15,13.05,7,731.9
Uttar Pradesh,1967,1.3,0.1,32.45,5.25,5.95,66.4,264.15,476.45,189.7,3.75,1.4,46.3,1093.3
Uttar Pradesh,1968,25.3,6.95,7.25,1.45,0.9,70.75,315.3,228.05,84.4,24.25,0,1.9,766.65
Uttar Pradesh,1969,4.3,2.8,6.45,5.9,26.95,38.15,340.75,292.3,215.85,3.6,14.35,0,951.35
Uttar Pradesh,1970,34.55,42.95,8.85,1.1,22.9,153.55,165.75,271.2,263.15,34.05,0.05,0,998.05
Uttar Pradesh,1971,13.3,12.05,5,25.55,49.6,170.8,289.95,333.6,173.75,80.05,3.35,0,1157.1
Uttar Pradesh,1972,6.85,24.85,3.75,2.1,0.7,29.4,175.85,209.9,143.4,16.05,12.1,1,626
Uttar Pradesh,1973,9.6,15.5,1.65,0,12.9,99.8,254.3,274.9,130.8,80.35,0.1,0.9,880.8
Uttar Pradesh,1974,0.35,1.95,2.85,0.15,7.45,39.55,366.1,224.45,77.1,38.65,0.75,16.15,775.55
Uttar Pradesh,1975,13.45,7.7,10.05,0.8,5.25,197.3,339.5,279.05,222.9,31.45,0,0,1107.5
Uttar Pradesh,1976,3.8,7.7,1.55,4,17.2,65.6,241.4,277.7,165,3.7,0.45,0.2,788.35
Uttar Pradesh,1977,13.1,3.25,0.15,14.9,26.8,68.2,418.9,192.9,152.3,47.1,0.5,16.15,954.2
Uttar Pradesh,1978,16.95,29.45,44.35,8.95,3.6,196.65,303.45,329.8,232,7.85,2.15,5.05,1180.25
Uttar Pradesh,1979,36.35,39.6,6.45,4.55,20.95,70.95,280.7,93.9,29.1,10.1,26.1,8.5,627.25
Uttar Pradesh,1980,3.75,4.5,14.1,0.35,8.85,129.05,451.25,407.05,184.55,17.95,0.8,14.4,1236.6
Uttar Pradesh,1981,19.3,4.45,12.6,3.05,25.95,91.1,375.25,174.1,197.45,2.25,15.75,3.65,924.85
Uttar Pradesh,1982,32.6,9.1,51.05,17.45,42.7,86.6,223.15,360,181.85,9.55,17.45,8.3,1039.85
Uttar Pradesh,1983,24.05,3.5,3.1,42.35,39.8,96.95,288.85,314,288.4,80.55,0,16.8,1198.25
Uttar Pradesh,1984,24.35,25.5,1,8.4,5.5,210.7,264.95,236,140.35,9.45,0,2.7,929
Uttar Pradesh,1985,14.15,0,1.1,4.55,8.25,57,328.65,218.75,268.85,151.05,0,14.2,1066.55
Uttar Pradesh,1986,10.95,41.5,3.3,4.75,27.9,106.1,251.8,213.15,113.35,23.35,1.55,27.75,825.25
Uttar Pradesh,1987,13.15,9.75,2.65,4.1,31,27.65,160.45,145.9,190.95,54.75,0,5.4,645.75
Uttar Pradesh,1988,2.9,11.25,22,11,11.75,96.3,346.7,388.85,120.95,34.8,0,13.8,1060.35
Uttar Pradesh,1989,19.55,2.7,12.35,0,4.45,113.45,251.4,208.35,180.5,4.15,2.95,13.8,813.6
Uttar Pradesh,1990,0,55.05,9.35,1.25,36.05,90.8,411.5,204.05,202.15,7.85,1.75,12.4,1032.05
Uttar Pradesh,1991,5.75,14.9,7.7,3.4,3.4,71.5,115.8,401.05,163.15,0.1,5.3,20,811.95
Uttar Pradesh,1992,11.6,9.2,2.15,0.75,10.95,38.65,220.1,269.65,185.25,85.65,8.1,0,842
Uttar Pradesh,1993,2.7,9.3,22.2,4.95,24.55,122.25,149.6,171.75,283.75,11.45,0.3,0.15,802.95
Uttar Pradesh,1994,23.1,21,0.05,10.95,7.05,100,297.55,295.15,98.6,5,0.15,0.05,858.5
Uttar Pradesh,1995,24.65,17.15,4.9,2.85,1.05,103,180.65,339.8,154.65,1.25,8.45,5.15,843.65
Uttar Pradesh,1996,40.2,47.7,1.65,1.45,2.45,115.6,205.65,344.15,158.9,58,0,0,975.75
Uttar Pradesh,1997,4.9,0.55,1.5,16.25,19.3,74.7,263.5,38.05,28.05,7.8,3.65,11.1,469.25
Uttar Pradesh,1998,6.4,8.35,18.85,7.8,15.25,63.4,245.85,295.35,74,27.05,1.85,0,764.1
Uttar Pradesh,1999,14,3.95,0,0.1,15.95,89.45,234.65,221,236.35,52.2,0.55,1.35,869.6
Uttar Pradesh,2000,5.7,14.1,2.3,6.3,31.1,171.05,246.05,221.8,150.9,0.65,9.05,0.1,859.1
Uttar Pradesh,2001,1.8,1.85,1.95,8.1,28.15,196.7,288,154,89.4,45.8,1.95,0.05,817.75
Uttar Pradesh,2002,15.9,31.85,1.3,1.6,25.35,39.8,65.65,232.2,222.4,13.65,0.9,6.6,657.15
Uttar Pradesh,2003,16.2,38.65,2.55,6.6,3.95,99.5,285.4,257.8,345.2,4.15,0.4,11.45,1071.95
Uttar Pradesh,2004,21.7,1.25,0,14.35,23.75,110.15,171.85,199.05,105.25,46.75,0.4,0.15,694.6
Uttar Pradesh,2005,12.05,15.95,16.45,1.05,7.45,62.3,294.25,161.65,161.1,13.85,0,1.75,748
Uttar Pradesh,2006,0.25,0,15.45,5.9,30.6,87,255.35,112.4,58.6,12.9,0.95,1.25,580.7
Uttar Pradesh,2007,0.25,56.75,31.6,2.05,19.65,76.45,210.15,166.3,84.25,8.2,0,1.25,656.85
Uttar Pradesh,2008,2,1.3,0.1,3.5,20.45,208.75,300.05,228.5,101.8,7.7,2.3,0,876.6
Uttar Pradesh,2009,0.65,2.5,1,4.65,17.8,23.5,133.85,180.75,132.5,70.1,9.4,2.9,579.7
Uttar Pradesh,2010,2.7,11.85,0.1,0.2,12,18.2,251.4,214.85,224.2,10.1,8.65,2.1,756.45
Uttar Pradesh,2011,1.55,6.55,2.75,2.85,30.9,169.85,206.9,232.2,124.05,0.65,0.25,0.75,779.3
Uttar Pradesh,2012,17.4,0.65,2.4,3.75,0.25,11.25,189.65,152.55,116.1,0.6,0.2,1.35,496.15
Uttar Pradesh,2013,13.25,64.55,3.1,5.15,1.6,250.15,231.95,266.6,65.2,79.3,1.1,5,987.1
Uttar Pradesh,2014,47.85,27.6,19,3.5,10.85,34.9,188.05,109.55,95.7,44.65,0,12.35,594.05
Uttar Pradesh,2015,30.8,5.65,57.5,22.1,8.35,83.65,186.6,159.65,24.2,9.35,1.25,3.95,593
Uttar Pradesh,2016,3.7,1.65,9.95,0.25,33.8,68.55,345.3,203.65,97.7,17.75,0,0,782.25
Uttar Pradesh,2017,15.85,0.6,6.4,1.7,19.65,67.95,254.95,157.45,112.95,1.8,0,0.8,640.1
Uttarakhand,1961,126.3,133.7,24.1,20.5,41,181.2,490.1,511.6,226.4,122.7,13.1,57.5,1948.3
Uttarakhand,1962,79.5,86.3,68.7,27.3,21.5,150.9,402.2,398.2,341.5,8.6,29,33.9,1647.4
Uttarakhand,1963,17.4,35.5,130.9,51.4,49.3,193.1,360.9,523.4,345.1,10.8,43.9,40.2,1802
Uttarakhand,1964,89.7,72.5,75,48.4,95.2,162.7,463.8,402,327.6,1.3,0,31.3,1769.6
Uttarakhand,1965,44.4,159.5,119.3,62.1,44.1,50.3,388,302.8,87.5,33,11.8,2.9,1305.7
Uttarakhand,1966,3.2,86.6,48.9,17.8,76.7,270,363,410.3,125.7,35.1,15.3,13.3,1465.8
Uttarakhand,1967,11,35,112.5,26,23.2,122.6,436.3,518.7,146.5,22,22.4,79.9,1556.2
Uttarakhand,1968,173.1,122.8,62.9,49,15,218.6,393.6,280.6,109.6,13,1.4,38.9,1478.6
Uttarakhand,1969,79.8,43.1,49,60.7,77,89.6,381,483.5,345.6,25.3,0.2,1,1635.7
Uttarakhand,1970,85.9,44,32.7,5.7,68.9,192.9,319.2,355.3,157.8,30,0.8,0.2,1293.5
Uttarakhand,1971,52.4,101.4,45.3,69,270.2,297.8,332.8,377,155.9,79.5,22,0.3,1803.8
Uttarakhand,1972,30.3,91.7,44.7,50.5,7.4,62.8,315.4,218.8,212.6,18.8,7.9,17,1077.8
Uttarakhand,1973,73,65.7,47.8,1.8,44.8,254.3,265.9,297.9,130.8,46.8,1.6,9.2,1239.7
Uttarakhand,1974,56.8,28,18.2,12.2,22.1,86.5,392.9,347.3,102.6,46.9,4.5,43.6,1161.8
Uttarakhand,1975,75.4,70.5,69.6,1.1,36.4,219.9,403.1,359.6,322.8,21.8,0,0,1580.3
Uttarakhand,1976,12.7,58.4,31.2,22.1,40.5,87.6,269.2,328.5,129.3,5.6,0.1,1.1,986.3
Uttarakhand,1977,47,7.8,4.5,65.2,101.1,122,487,292.3,208.3,30.1,2.9,48.1,1416.3
Uttarakhand,1978,34.6,83.1,187.3,51.2,51.8,291,414.3,528.4,324.8,16.9,43.7,4.3,2031.4
Uttarakhand,1979,50.6,68.4,65.9,23.6,64,110.2,323.5,276.1,37.7,11.7,8.2,32.4,1072.3
Uttarakhand,1980,21.7,55.7,60.3,15.6,21.3,175,466,322.7,133.5,37.3,2.4,21.9,1333.5
Uttarakhand,1981,67.6,27.8,81.3,23.7,77.4,162.1,488.1,263.5,103.1,4.6,42.1,15,1356.1
Uttarakhand,1982,61.9,58.6,143.2,78.2,77.1,90.6,264,435.1,110.7,17.8,1.4,33.5,1372.1
Uttarakhand,1983,80.9,45.5,92.1,132.9,101,114.1,261.3,312.9,320,53.8,1.6,9.1,1525.3
Uttarakhand,1984,19.6,128.9,14.6,42,27.5,300.1,359.3,237.7,173.5,3.2,2.6,30.1,1339.1
Uttarakhand,1985,54.3,9.6,14,40.9,63.5,104.4,451.7,389.4,228.2,220.5,3,74.1,1653.7
Uttarakhand,1986,3.8,68.4,85.4,70.7,149.7,141.6,418.3,281.7,155.5,61.6,13.8,63.9,1514.5
Uttarakhand,1987,29.8,61.7,30.3,48.8,148,55.9,190.3,261,123.9,20.2,0.2,17.1,987.3
Uttarakhand,1988,18.1,81.6,136.5,26.3,45.3,129.7,490.9,390.8,202,16.6,0.9,63.7,1602.4
Uttarakhand,1989,91,14.7,30.3,9.9,28.5,117.9,333.4,386.6,183.5,12.3,17.3,38.2,1263.8
Uttarakhand,1990,0.8,97.1,91.3,20.4,81.6,120.3,473,413.6,179.1,14.6,6.1,67.1,1564.9
Uttarakhand,1991,13.2,58,52,51.6,21.2,81.8,219.8,346.7,126.4,0.5,10.1,39.4,1020.7
Uttarakhand,1992,71.3,32.5,46.1,2.9,31.5,117.5,254.4,385.1,152.4,9,5.4,0,1108.1
Uttarakhand,1993,77.1,70.3,162.8,19.8,71.7,144.7,309.4,282.3,447,1.5,7.4,0,1594.1
Uttarakhand,1994,56.7,84.2,11,69.8,75.6,112.1,476.9,428.2,98,5.3,1.7,22.3,1441.7
Uttarakhand,1995,98.9,123.6,79.9,41.4,34.6,138.5,358.3,430.7,282.8,5.1,2.1,20.2,1616.1
Uttarakhand,1996,49.7,89.6,67.1,28.4,18.3,181.6,308.1,441.1,185.6,31.4,0.5,0,1401.4
Uttarakhand,1997,42.1,14.9,31.2,90.5,56.1,129.8,290,73.3,36.4,9.9,10.8,18.5,803.4
Uttarakhand,1998,9.6,68.4,106.2,73,78.5,163.3,242.9,260,120,75.5,1.2,0,1198.6
Uttarakhand,1999,33,11.4,1.4,1.2,50.5,158.9,389,285.5,217.9,32,0.1,4.7,1185.5
Uttarakhand,2000,29.9,69.4,37.9,18.1,83.3,313.9,420.1,536.1,195.3,1.1,7,0.7,1712.9
Uttarakhand,2001,22.7,27.9,83.4,48.2,109.1,297.3,493,371.7,68.3,6.3,1.4,15.1,1544.4
Uttarakhand,2002,53.8,123.2,100,76.3,82.3,139.6,205.7,465.4,301.3,19.9,3,4.2,1574.7
Uttarakhand,2003,40.7,126,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,1734.3
Uttarakhand,2004,58.5,11.7,0,51.5,66,130.7,400.9,326.3,96.8,70.7,0.8,5.7,1219.6
Uttarakhand,2005,64.1,83.2,54.2,12.8,52.1,74,400.1,249.2,337.9,14.1,2.2,4.3,1348.2
Uttarakhand,2006,48.7,9.6,71.7,52.2,120.5,104.2,345.6,294.7,79.1,18.8,6.8,27,1178.9
Uttarakhand,2007,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,1924.3
Uttarakhand,2008,55.6,11.7,18.1,93,67.3,332.4,313.3,245.8,190.8,23.1,11.9,0.6,1363.7
Uttarakhand,2009,1.8,27.6,18.8,18.4,77.6,41.9,157.5,202.6,206.6,81.3,12.6,0.9,847.8
Uttarakhand,2010,11.4,62.1,3.8,13.8,47,72.7,455.8,335.7,389.7,8,4.5,19.5,1424
Uttarakhand,2011,30.9,65.2,18,30.9,84.2,223.1,433.3,523.7,148.4,3.4,1.2,2.3,1564.7
Uttarakhand,2012,38.8,11.9,28.1,39.2,9.1,46,387.1,419.5,220.6,4.7,3.4,15.5,1223.9
Uttarakhand,2013,73,188.3,22,24.7,18.2,488.9,413.4,359.4,111.3,29.1,3.2,3.8,1735.4
Uttarakhand,2014,45.9,99.9,68.4,37.6,52.9,62.9,462.7,264.2,107.9,40.8,0,44.3,1287.4
Uttarakhand,2015,54.5,62.6,127.3,57.3,38,186.6,337,305.3,52.6,16.8,2.4,7.2,1247.6
Uttarakhand,2016,5.4,29.3,45.8,9.9,99.3,174.4,508.4,308.5,111.4,12.7,0,3.5,1308.6
Uttarakhand,2017,36.6,13.5,44.5,52.8,108.2,175.6,460.9,349,213.4,2.8,0.2,18.3,1476
Haryana Delhi & Chandigarh,1961,40.2,29.9,0.4,4.6,11,46.2,150.1,251.4,52.4,25.8,6.6,9.2,627.9
Haryana Delhi & Chandigarh,1962,21.1,10.4,7.7,1.3,1.5,14,144.7,111.5,189.4,0,2.9,6.5,511
Haryana Delhi & Chandigarh,1963,3.1,4.1,4.4,2,3.9,40.7,55.3,307.6,85.3,0,9,6.3,521.8
Haryana Delhi & Chandigarh,1964,4.7,1.5,0.9,0.4,14.6,8.8,370.7,191.5,111.2,0.6,0.1,6,710.9
Haryana Delhi & Chandigarh,1965,6.2,11.5,7.3,8.6,20.4,2.1,120.3,133.3,60.9,11,0.1,0.2,381.9
Haryana Delhi & Chandigarh,1966,3.3,34,6.7,1.7,45.3,128.9,98.2,312.8,69.1,6.7,1,0.2,707.7
Haryana Delhi & Chandigarh,1967,0,2.4,43.4,0.9,13,33.1,224.3,336,96.3,7.8,13.8,68.9,839.9
Haryana Delhi & Chandigarh,1968,14.1,15.9,17.3,0,2.3,28.3,211.2,90.1,0.1,7,0,2,388.3
Haryana Delhi & Chandigarh,1969,1.5,6.8,9.7,3.6,21,11.3,130.9,132.7,158.8,0.3,0.6,0,477.2
Haryana Delhi & Chandigarh,1970,35.4,35.4,9.4,0,11.5,67.2,65.7,207.9,104.9,0.8,0,0,538.2
Haryana Delhi & Chandigarh,1971,17,18.9,1.1,7.5,58.7,61.3,148.4,259.2,51.6,11.3,1.8,0,636.8
Haryana Delhi & Chandigarh,1972,6.8,12.1,5.6,11.6,0.1,24.9,137.1,186,12.6,7.7,33.1,3.2,440.8
Haryana Delhi & Chandigarh,1973,15.8,5.2,3.2,0.5,32.9,75.1,118.3,189.8,57.6,19.7,0,9,527.2
Haryana Delhi & Chandigarh,1974,0.5,1.3,1.6,0.9,4.6,37.9,201.5,94.5,12.2,16.4,0,13.5,384.9
Haryana Delhi & Chandigarh,1975,20.3,2.9,9.3,0.3,5.6,57.9,182.6,180.1,142.4,20.6,0,0,622.1
Haryana Delhi & Chandigarh,1976,8.8,23.1,6.8,2.7,32.4,80.2,216.2,317.4,38,0.2,0.1,0.8,726.7
Haryana Delhi & Chandigarh,1977,50.1,1.5,0.8,22.8,23.6,50.6,288.4,165.7,118.3,8.4,0.5,9.4,740.1
Haryana Delhi & Chandigarh,1978,0.2,24.8,51.7,4.2,1.5,71.5,202.7,184.8,104.5,2.1,2.8,0.5,651.1
Haryana Delhi & Chandigarh,1979,23.2,45.5,10.7,3.5,30,33.6,122.7,39.7,19.9,3.6,2.8,6.3,341.5
Haryana Delhi & Chandigarh,1980,5.8,2.3,22,0.4,8.9,45.5,236.5,102,50.2,13.4,4.9,21.4,513.2
Haryana Delhi & Chandigarh,1981,25.7,13.3,34.6,0.5,18,63.3,196.7,63.7,34.7,0.1,42.1,0.6,493.4
Haryana Delhi & Chandigarh,1982,21.4,20,70.7,33.1,57.3,29.9,99.2,150.4,5.4,3.2,2.4,13.6,506.6
Haryana Delhi & Chandigarh,1983,38,5.3,6.4,82.5,35.3,29.5,218.3,240.7,79.8,5.4,0,3.3,744.5
Haryana Delhi & Chandigarh,1984,1.9,14.5,0.4,2.7,0.7,48.6,154.2,179.5,75.5,0.9,0,0.3,479.2
Haryana Delhi & Chandigarh,1985,3.5,0.3,1.1,8.1,3.1,44.2,256.9,152.4,35.9,42.6,0,24.3,572.4
Haryana Delhi & Chandigarh,1986,7.2,31,12.7,3.3,36,85.1,92.5,108.9,52.9,11.2,0.7,9.5,450.9
Haryana Delhi & Chandigarh,1987,21.3,27.8,12.4,6.4,62.5,27.7,26.4,106.6,18,3.2,0,6.3,318.6
Haryana Delhi & Chandigarh,1988,1.5,13.2,34.5,3.6,3.4,82.4,288.5,222.5,183.4,0,0.1,12,845
Haryana Delhi & Chandigarh,1989,40.1,0.4,11.7,0.6,2.3,31.6,90.8,152.5,68.7,0.2,5.2,12.4,416.5
Haryana Delhi & Chandigarh,1990,0,79.5,4.9,2.2,21.9,25.3,201.2,137.7,194.5,2.7,14.1,19.2,703.1
Haryana Delhi & Chandigarh,1991,0.1,19.7,2.9,13.2,6,50.4,55.3,187.9,36.9,1.4,3.8,16.2,393.9
Haryana Delhi & Chandigarh,1992,20.3,16.4,0.5,1.2,7.8,17.2,124.5,171.6,59,3.8,7.2,0,429.7
Haryana Delhi & Chandigarh,1993,4.5,16.1,11.3,5.4,8.8,42,274.6,35.6,125.4,0,0,0,523.8
Haryana Delhi & Chandigarh,1994,20.1,11.3,0.6,7.6,8.5,51.3,275.8,160.6,28.2,0,0.1,0.2,564.4
Haryana Delhi & Chandigarh,1995,38.8,21.7,9.8,4.9,0.6,47.2,115,405.3,175.3,0.2,0.1,0.3,819.1
Haryana Delhi & Chandigarh,1996,16,30.5,11.6,0.6,5.1,109.4,85.8,249.2,116.3,19.9,0,0.3,644.6
Haryana Delhi & Chandigarh,1997,6.6,2.2,14.6,35.3,38,60.2,133.6,226.8,36.9,53.7,13.4,47.3,668.6
Haryana Delhi & Chandigarh,1998,0.4,24.6,25.4,9.1,6.1,68.4,154.8,161.6,150.9,78.2,5.8,0,685.3
Haryana Delhi & Chandigarh,1999,31.7,0.7,1.4,0,20.1,42.2,109.8,78.7,54.7,4.8,0,0.4,344.4
Haryana Delhi & Chandigarh,2000,17.1,29.1,1.4,1.3,22.8,58.9,146.8,87.9,17.5,0,0.4,1.2,384.4
Haryana Delhi & Chandigarh,2001,17.8,5.2,7.2,19.8,47.8,117.2,145.2,103.5,10.3,11.1,0.1,0.2,485.5
Haryana Delhi & Chandigarh,2002,11.6,31.1,9,1.1,52,21.2,19.4,78.2,123,1.9,0,8.8,357.2
Haryana Delhi & Chandigarh,2003,14.7,29.9,4,1.8,7.5,26.6,277.6,165.3,58.9,0,0.1,11,597.6
Haryana Delhi & Chandigarh,2004,25.4,0.3,0,18.1,40.7,52.5,19.9,252.9,22.1,54.1,0,1.2,487.3
Haryana Delhi & Chandigarh,2005,13.9,35.7,29.9,2.7,7.6,53.9,175.6,52.6,146.7,0,0.8,0,519.5
Haryana Delhi & Chandigarh,2006,2.3,0.1,30.4,0.6,24.8,45.4,135.2,32.1,49.9,3.8,1.2,5.2,330.9
Haryana Delhi & Chandigarh,2007,0.5,76,40.1,2,12.4,88.7,82,87.9,55.2,0.1,0.3,1.4,446.6
Haryana Delhi & Chandigarh,2008,2.4,0.4,0.6,13.4,72.9,193.5,124.3,174.2,114.5,8.4,5.5,0.2,710.4
Haryana Delhi & Chandigarh,2009,4.1,5.9,5.7,11.7,17.7,15.2,106.4,63.8,160.8,2.5,1.1,0.4,395.4
Haryana Delhi & Chandigarh,2010,4.8,10.2,0.5,0.8,5.9,29.1,189.3,198.5,183.9,1.1,3.5,12.8,640.5
Haryana Delhi & Chandigarh,2011,0.7,26.7,6.9,8.9,28.7,94.4,85,127.3,133.1,0,0,0.4,512
Haryana Delhi & Chandigarh,2012,8.2,0.2,0.1,11.8,3.8,5.3,68.1,196.6,90.7,2.4,0.6,3.5,391.4
Haryana Delhi & Chandigarh,2013,21.1,52.2,5.3,3.3,1.4,62.1,96.5,161.9,42.8,10.9,1.7,2.1,461.2
Haryana Delhi & Chandigarh,2014,13,17.3,26.8,7.5,20.3,25.9,72.3,34.8,67.3,10.5,0.2,9.6,305.5
Haryana Delhi & Chandigarh,2015,12.4,6.6,71.8,34.8,8.4,43.7,130.3,89.2,32.1,3.7,2.3,0.2,435.3
Haryana Delhi & Chandigarh,2016,0,1.1,20.7,0.6,26.7,35.8,159.8,133,14.8,5.2,0,1,398.7
Haryana Delhi & Chandigarh,2017,34.2,0.3,7.2,4.3,10.3,121.2,69.2,76.5,92.5,0,1.8,4.2,421.6
Punjab,1962,39.6,14.2,43.2,4.2,4.7,26,167.5,126.8,321.2,0.5,14.8,6.7,769.3
Punjab,1963,0.4,14.5,34.3,3,12.7,31.3,116.7,199.4,42.6,0.6,7,13.6,476.2
Punjab,1964,11,5.7,3.9,5.2,19.2,10.2,359.3,189.8,95,0,0,9.6,708.8
Punjab,1965,13.1,23.9,15.3,21.3,34.3,1.6,192.6,91.6,14.2,10.4,4.5,0.5,423.2
Punjab,1966,0.2,38.9,18.5,3.6,37.6,85.1,109.8,200,132.6,9.5,0,2.3,638.2
Punjab,1967,0.2,13.1,84.8,1.8,1.1,14.7,211.6,197.8,61.5,14.2,1.9,77.6,680.4
Punjab,1968,24.7,30.5,32.7,2.1,1.6,42.6,239.4,142.1,0.5,11.7,0.5,7.8,536.2
Punjab,1969,14.2,21.7,24.4,12,17.2,10.8,145.9,122.9,120.9,1.1,3.7,0,494.8
Punjab,1970,40.1,20.6,7.3,0.3,12.8,119.8,75.4,260.7,109.4,4.2,0,0,650.6
Punjab,1971,5.2,42,3.3,11.8,42.6,99,251.4,255.9,27.2,1.6,8.1,0,748
Punjab,1972,9.1,31.9,10.8,6.5,0.1,23.8,192.9,132.3,26.1,7.9,19.6,10.1,470.9
Punjab,1973,26,32.4,8.2,1.8,41.2,111.4,170.5,256.3,43.3,19.6,0,32.4,743.1
Punjab,1974,3.2,2,3.1,1.3,6.9,71,136.7,101.3,14.4,0.6,0,15.8,356.2
Punjab,1975,21.1,20.4,20,1.3,3.3,60,230.6,195.1,148.8,5.2,0,0,705.9
Punjab,1976,29.2,53.7,22.7,9.4,12.5,63.1,195.3,318.7,85.1,4.4,0,0.5,794.7
Punjab,1977,37.7,0.5,1,37.1,41.9,62.3,208.1,175.9,120.1,6.6,0.4,21.1,712.6
Punjab,1978,4.1,30,65.1,2.8,1.9,99.2,229.4,231.6,45.7,2.3,8.1,0.5,720.6
Punjab,1979,25.9,71.9,45.7,6.8,22.2,37.3,147.5,46.6,45.1,2,7.8,5.1,464
Punjab,1980,19.4,12.4,24.3,3.7,1.4,53.5,316.7,122.2,39.1,11.6,16.2,41.2,661.7
Punjab,1981,48.1,20.6,53.8,2.2,9.6,21.7,215.5,58.3,23,0.3,50.7,0,503.7
Punjab,1982,35.8,27.7,87.5,49.9,57.2,17,83.5,172.7,3.7,4,9.8,22.6,571.3
Punjab,1983,65.3,26.7,27.4,113.2,48.2,26.6,151.9,208.1,69.7,12.2,0,1.7,751.1
Punjab,1984,2.4,67.2,13.9,9.3,1.3,50.2,220.2,214.5,125.7,0.2,0.6,4.9,710.5
Punjab,1985,4.8,0.9,3.6,21.2,6.2,55.7,269.5,243.3,51.9,50.2,0.6,45.1,752.9
Punjab,1986,0.7,42.1,24.6,18.9,32.3,92.2,156.4,153,55.1,16,9.5,11.2,611.9
Punjab,1987,23.1,30.8,23.3,14.9,98.3,44.7,44.1,82.2,10.5,34.1,0.2,3.3,409.6
Punjab,1988,5,22.5,86.4,3.3,3.6,42.7,356.1,234.3,434.1,0.4,0.7,33.5,1222.6
Punjab,1989,45.7,4.1,17.6,1.7,4.9,39.6,164.1,151.9,20.7,0.3,8,21.8,480.3
Punjab,1990,1.9,57.7,32.7,4.2,13.8,18.6,200.3,188.8,194.4,0.6,5.6,36.1,754.7
Punjab,1991,0.1,39.8,16,34.8,10.8,73.5,86.8,144.3,41.7,1,0.2,26.8,475.9
Punjab,1992,38.8,34.2,11.9,2.2,8.6,24.7,144.5,146.5,50,3.2,13,0.5,478.2
Punjab,1993,8.5,12.7,29.5,9.4,13.3,38.7,352.6,17.4,98.4,0.3,2.1,0,583.1
Punjab,1994,27.6,23.3,2.8,6.4,7.2,29.5,167.4,222.2,89,0.4,0,5.1,580.9
Punjab,1995,50.8,56,17.2,8.8,1.3,51,160,375.5,145.6,1.3,1.4,0.3,869.1
Punjab,1996,32.7,38.9,19,2.8,3.7,118.6,87.9,194.1,72.4,18.8,0,0.7,589.7
Punjab,1997,14.5,5.4,8.9,35.8,30.4,55.3,144.1,261.5,24.3,39,28.8,42.1,690.1
